Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
60441,1598,1199,1199,60441,799,799,60441
87771,1474,1199,1199,87771,799,798,87771
90766,2022,1199,1199,90766,799,799,90766
136342,1206,1199,1190,136342,799,788,136342
63558,949,1199,1199,63558,799,799,63558
51361,1407,1199,1199,51361,799,797,51361
153406,849,1199,1191,153406,799,780,153406
64670,1145,1199,1199,64670,799,798,64670
60946,1143,1199,1199,60946,799,799,60946
70947,1608,1199,1199,70947,799,799,70947
57209,804,1199,1199,57209,799,798,57209
154331,1211,1199,1198,154331,799,797,154331
78199,864,1199,1199,78199,799,798,78199
70809,865,1199,1199,70809,799,798,70809
57776,1026,1199,1199,57776,799,798,57776
64065,1209,1199,1199,64065,799,799,64065
62657,1007,1199,1199,62657,799,799,62657
59298,611,1199,1199,59298,799,799,59298
153387,1066,1199,1167,153387,799,772,153387
61837,1661,1199,1199,61837,799,799,61837
61091,1809,1199,1199,61091,799,799,61091
80266,1020,1199,1199,80266,799,799,80266
62212,1005,1199,1199,62212,799,799,62212
68916,1650,1199,1199,68916,799,798,68916
139353,603,1199,1079,139353,799,712,139353
58350,485,1199,1199,58350,799,798,58350
53792,1407,1199,1199,53792,799,799,53792
66192,1301,1199,1199,66192,799,799,66192
57607,1239,1199,1199,57607,799,799,57607
96898,1551,1199,1199,96898,799,798,96898
