Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
70631,164,1503,1503,70631,495,495,70631
50054,102,1503,1503,50054,495,495,50054
143242,174,1503,1163,143242,495,395,143242
142032,89,1503,1211,142032,495,395,142032
112603,102,1503,825,112603,495,260,112603
97849,91,1503,829,97849,495,260,97849
93989,136,1503,618,93989,495,201,93989
165330,116,1503,1099,165330,495,378,165330
119268,71,1503,919,119268,495,303,119268
46631,149,1503,1503,46631,495,495,46631
66408,118,1503,1503,66408,495,495,66408
84035,86,1503,482,84035,495,168,84035
65681,96,1503,1503,65681,495,495,65681
69068,103,1503,1503,69068,495,495,69068
66216,101,1503,1503,66216,495,495,66216
58015,155,1503,1503,58015,495,494,58015
135806,70,1503,1324,135806,495,444,135806
89320,115,1503,485,89320,495,163,89320
80824,89,1503,239,80824,495,77,80824
57141,88,1503,1503,57141,495,495,57141
118276,102,1503,1062,118276,495,349,118276
138784,77,1503,1057,138784,495,328,138784
55637,101,1503,1503,55637,495,495,55637
83341,87,1503,1503,83341,495,494,83341
99821,82,1503,586,99821,495,173,99821
154136,104,1503,1148,154136,495,388,154136
87948,85,1503,449,87948,495,134,87948
97515,87,1503,666,97515,495,218,97515
56531,105,1503,1503,56531,495,495,56531
51555,141,1503,1503,51555,495,495,51555
