Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
33255,147,7000,7000,33255,7000,6997,0
36506,149,7000,7000,36506,7000,7000,36506
34454,168,7000,7000,34454,7000,7000,34454
35046,115,7000,7000,35046,7000,6998,35046
34006,114,7000,7000,34006,7000,6997,34006
35431,145,7000,7000,35431,7000,7000,35431
33741,121,7000,7000,33741,7000,6998,33741
37731,118,7000,7000,37731,7000,6999,37731
34415,141,7000,7000,34415,7000,7000,34415
34105,120,7000,7000,34105,7000,6999,34105
35416,137,7000,7000,35416,7000,7000,35416
36045,134,7000,7000,36045,7000,6999,36045
35657,128,7000,7000,35657,7000,7000,35657
35924,127,7000,7000,35924,7000,7000,35924
34149,129,7000,7000,34149,7000,6997,34149
33028,167,7000,7000,33028,7000,6997,33028
34771,114,7000,7000,34771,7000,6999,34771
33149,156,7000,7000,33149,7000,6997,33149
33564,143,7000,7000,33564,7000,6994,33564
34833,111,7000,7000,34833,7000,6999,34833
33574,129,7000,7000,33574,7000,6998,33574
33456,127,7000,7000,33456,7000,6997,33456
33976,134,7000,7000,33976,7000,7000,33976
34961,116,7000,7000,34961,7000,6999,34961
35351,138,7000,7000,35351,7000,7000,35351
34195,113,7000,7000,34195,7000,6992,34195
34072,131,7000,7000,34072,7000,7000,34072
34254,124,7000,7000,34254,7000,7000,34254
34274,180,7000,7000,34274,7000,6997,34274
34036,122,7000,7000,34036,7000,6998,34036
