Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
1625,67,833,833,1625,416,415,0
1622,44,833,833,1622,416,413,0
1563,62,833,833,1563,416,415,0
1525,62,833,833,1525,416,415,0
1563,73,833,833,1563,416,416,1563
1621,67,833,833,1621,416,416,1621
1612,54,833,833,1612,416,416,1612
1681,69,833,833,1681,416,415,1681
1541,70,833,833,1541,416,416,1541
1522,63,833,833,1522,416,414,1522
1565,71,833,833,1565,416,416,1565
1646,55,833,833,1646,416,416,1646
1565,73,833,833,1565,416,415,1565
1670,69,833,833,1670,416,415,1670
1507,73,833,833,1507,416,416,1507
1505,64,833,833,1505,416,416,1505
1616,60,833,833,1616,416,416,1616
1520,57,833,833,1520,416,415,1520
1585,63,833,833,1585,416,416,1585
1554,59,833,833,1554,416,415,1554
1634,61,833,833,1634,416,416,1634
1613,60,833,833,1613,416,415,1613
1573,53,833,833,1573,416,416,1573
1588,64,833,833,1588,416,415,1588
1584,60,833,833,1584,416,415,1584
1661,59,833,833,1661,416,416,1661
1556,60,833,833,1556,416,416,1556
1631,58,833,833,1631,416,414,1631
1633,56,833,833,1633,416,416,1633
1663,62,833,833,1663,416,416,1663
