Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
11814,67,4000,4000,11814,1000,997,0
11489,73,4000,4000,11489,1000,1000,11489
11423,82,4000,4000,11423,1000,1000,11423
11762,60,4000,4000,11762,1000,1000,11762
11616,58,4000,4000,11616,1000,1000,11616
11837,74,4000,4000,11837,1000,1000,11837
11823,66,4000,4000,11823,1000,1000,11823
11562,88,4000,4000,11562,1000,998,11562
12568,67,4000,4000,12568,1000,999,12568
11708,68,4000,4000,11708,1000,1000,11708
11734,101,4000,4000,11734,1000,1000,11734
11440,55,4000,4000,11440,1000,999,11440
11691,56,4000,4000,11691,1000,1000,11691
11687,77,4000,4000,11687,1000,1000,11687
11725,52,4000,4000,11725,1000,998,11725
11597,76,4000,4000,11597,1000,1000,11597
11488,70,4000,4000,11488,1000,1000,11488
11470,56,4000,4000,11470,1000,1000,11470
11755,64,4000,4000,11755,1000,1000,11755
11394,62,4000,4000,11394,1000,999,11394
11730,81,4000,4000,11730,1000,1000,11730
11622,81,4000,4000,11622,1000,1000,11622
11653,60,4000,4000,11653,1000,1000,11653
11855,71,4000,4000,11855,1000,998,11855
11506,39,4000,4000,11506,1000,1000,11506
11584,88,4000,4000,11584,1000,999,11584
11960,99,4000,4000,11960,1000,1000,11960
11536,70,4000,4000,11536,1000,1000,11536
11518,70,4000,4000,11518,1000,1000,11518
11898,58,4000,4000,11898,1000,1000,11898
