Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
1166,85,1041,1041,1166,208,208,1166
1153,96,1041,1041,1153,208,208,1153
1164,75,1041,1041,1164,208,208,1164
1182,88,1041,1041,1182,208,208,1182
1164,81,1041,1041,1164,208,208,1164
1160,89,1041,1041,1160,208,207,1160
1123,73,1041,1041,1123,208,208,1123
1183,87,1041,1041,1183,208,206,1183
1143,89,1041,1041,1143,208,208,1143
1182,83,1041,1041,1182,208,208,1182
1240,74,1041,1041,1240,208,208,1240
1173,88,1041,1041,1173,208,208,1173
1117,98,1041,1041,1117,208,208,1117
1170,101,1041,1041,1170,208,208,1170
1230,75,1041,1041,1230,208,208,1230
1181,74,1041,1041,1181,208,207,1181
1182,89,1041,1041,1182,208,208,1182
1214,76,1041,1041,1214,208,208,1214
1201,83,1041,1041,1201,208,208,1201
1181,82,1041,1041,1181,208,208,1181
1168,79,1041,1041,1168,208,208,1168
1199,68,1041,1041,1199,208,207,1199
1160,83,1041,1041,1160,208,208,1160
1162,96,1041,1041,1162,208,208,1162
1126,78,1041,1041,1126,208,208,1126
1177,87,1041,1041,1177,208,208,1177
1100,77,1041,1041,1100,208,207,1100
1166,78,1041,1041,1166,208,208,1166
1100,85,1041,1041,1100,208,208,1100
1263,101,1041,1041,1263,208,208,1263
