Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
2366,1005,69,69,2366,55,55,2366
21767,1551,69,66,21767,55,52,21767
1410,773,69,69,1410,55,55,1410
1354,585,69,69,1354,55,54,1354
1580,1407,69,69,1580,55,55,1580
1409,1005,69,69,1409,55,48,1409
2526,547,69,69,2526,55,55,2526
2725,642,69,69,2725,55,55,2725
1606,1170,69,69,1606,55,55,1606
1455,1206,69,69,1455,55,55,1455
1717,957,69,69,1717,55,55,1717
24493,1073,69,68,24493,55,53,24493
1293,603,69,69,1293,55,54,1293
1523,476,69,69,1523,55,55,1523
1278,1206,69,69,1278,55,55,1278
1370,1608,69,69,1370,55,51,1370
1503,1608,69,69,1503,55,55,1503
1596,1407,69,69,1596,55,50,1596
1487,1407,69,69,1487,55,54,1487
1169,486,69,69,1169,55,53,1169
1705,1005,69,69,1705,55,54,1705
2009,784,69,69,2009,55,55,2009
22170,804,69,59,22170,55,52,22170
1794,1206,69,69,1794,55,54,1794
1518,830,69,69,1518,55,53,1518
1610,673,69,69,1610,55,52,1610
1854,402,69,69,1854,55,55,1854
2005,804,69,69,2005,55,55,2005
21155,385,69,65,21155,55,55,21155
1508,1134,69,69,1508,55,54,1508
