Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
41008,16,1600,127,0,400,32,0
40348,34,1600,115,0,400,30,0
40802,27,1600,134,0,400,26,0
54112,23,1600,834,0,400,190,0
41031,26,1600,167,0,400,44,0
41531,36,1600,228,0,400,55,0
41110,24,1600,159,0,400,31,0
47699,37,1600,553,0,400,123,0
45414,18,1600,539,0,400,132,0
44579,44,1600,496,0,400,119,0
74323,59,1600,1347,0,400,327,0
49501,49,1600,511,0,400,131,0
40695,40,1600,168,0,400,32,0
41951,12,1600,273,0,400,74,0
40996,16,1600,235,0,400,43,0
48243,22,1600,576,0,400,120,0
40854,102,1600,193,0,400,53,0
43973,45,1600,446,0,400,116,0
44558,30,1600,613,0,400,146,0
46775,16,1600,542,0,400,152,0
48743,17,1600,616,0,400,148,0
45872,11,1600,690,0,400,176,0
42141,66,1600,329,0,400,65,0
47328,8,1600,519,0,400,120,0
44995,39,1600,523,0,400,110,0
40768,57,1600,202,0,400,46,0
40458,31,1600,157,0,400,32,0
41212,22,1600,191,0,400,34,0
46185,25,1600,475,0,400,111,0
42771,21,1600,317,0,400,76,0
