Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
24889,92,6400,6400,24889,1600,1600,24889
24457,122,6400,6400,24457,1600,1598,24457
24415,140,6400,6400,24415,1600,1600,24415
27536,112,6400,6400,27536,1600,1599,27536
28446,145,6400,6400,28446,1600,1600,28446
25087,117,6400,6400,25087,1600,1600,25087
27155,113,6400,6400,27155,1600,1600,27155
25792,109,6400,6400,25792,1600,1599,25792
25404,127,6400,6400,25404,1600,1600,25404
26938,119,6400,6400,26938,1600,1600,26938
23529,111,6400,6400,23529,1600,1600,23529
24333,106,6400,6400,24333,1600,1600,24333
27496,115,6400,6400,27496,1600,1600,27496
25365,110,6400,6400,25365,1600,1598,25365
23399,108,6400,6400,23399,1600,1600,23399
26116,111,6400,6400,26116,1600,1600,26116
26110,125,6400,6400,26110,1600,1599,26110
24053,123,6400,6400,24053,1600,1600,24053
24878,130,6400,6400,24878,1600,1600,24878
26174,172,6400,6400,26174,1600,1599,26174
23772,125,6400,6400,23772,1600,1600,23772
23476,132,6400,6400,23476,1600,1599,23476
26420,136,6400,6400,26420,1600,1599,26420
23812,105,6400,6400,23812,1600,1600,23812
24097,90,6400,6400,24097,1600,1599,24097
26177,118,6400,6400,26177,1600,1599,26177
26649,118,6400,6400,26649,1600,1600,26649
29431,137,6400,6400,29431,1600,1598,29431
24622,106,6400,6400,24622,1600,1599,24622
25453,94,6400,6400,25453,1600,1600,25453
