Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
1888,1428,657,657,1888,216,216,1888
1865,821,657,657,1865,216,216,1865
1960,871,657,657,1960,216,214,1960
1958,1353,657,657,1958,216,215,1958
1875,1132,657,657,1875,216,216,1875
1874,955,657,657,1874,216,216,1874
2016,1060,657,657,2016,216,215,2016
1856,1625,657,657,1856,216,216,1856
1940,757,657,657,1940,216,216,1940
1785,1017,657,657,1785,216,215,1785
1954,1030,657,657,1954,216,215,1954
1830,747,657,657,1830,216,215,1830
1890,908,657,657,1890,216,215,1890
1849,634,657,657,1849,216,216,1849
1821,839,657,657,1821,216,215,1821
1946,1218,657,657,1946,216,216,1946
2029,1046,657,657,2029,216,216,2029
1897,910,657,657,1897,216,216,1897
2047,1625,657,657,2047,216,216,2047
2003,895,657,657,2003,216,216,2003
1907,691,657,657,1907,216,215,1907
2076,698,657,657,2076,216,215,2076
1898,631,657,657,1898,216,215,1898
1876,1108,657,657,1876,216,216,1876
1862,1101,657,657,1862,216,215,1862
1933,1177,657,657,1933,216,216,1933
1828,988,657,657,1828,216,216,1828
2014,1422,657,657,2014,216,216,2014
1866,1214,657,657,1866,216,216,1866
1944,951,657,657,1944,216,216,1944
