Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
625,142,93,93,625,30,29,0
615,115,93,93,615,30,30,615
602,209,93,93,602,30,30,602
613,165,93,93,613,30,30,613
583,184,93,93,583,30,30,583
506,88,93,93,506,30,30,506
578,160,93,93,578,30,30,578
646,272,93,93,646,30,28,646
652,108,93,93,652,30,30,652
487,100,93,93,487,30,30,487
516,294,93,93,516,30,30,516
785,193,93,93,785,30,30,785
634,130,93,93,634,30,30,634
860,78,93,93,860,30,30,860
985,112,93,93,985,30,30,985
628,110,93,93,628,30,30,628
480,182,93,93,480,30,29,480
646,145,93,93,646,30,29,646
608,134,93,93,608,30,27,608
538,93,93,93,538,30,30,538
1031,153,93,93,1031,30,30,1031
681,266,93,93,681,30,30,681
644,111,93,93,644,30,30,644
583,125,93,93,583,30,30,583
613,121,93,93,613,30,29,613
787,146,93,93,787,30,30,787
618,129,93,93,618,30,30,618
487,229,93,93,487,30,29,487
734,95,93,93,734,30,28,734
518,93,93,93,518,30,28,518
