Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
593,108,486,486,593,388,387,0
597,104,486,486,597,388,387,0
566,105,486,486,566,388,384,0
608,121,486,486,608,388,385,0
582,114,486,486,582,388,385,0
645,137,486,486,645,388,387,0
654,119,486,486,654,388,388,654
722,107,486,486,722,388,383,722
647,112,486,486,647,388,387,647
539,125,486,486,539,388,380,539
591,162,486,486,591,388,381,591
579,120,486,486,579,388,386,579
614,109,486,486,614,388,386,614
589,119,486,486,589,388,385,589
591,146,486,486,591,388,383,591
650,121,486,486,650,388,379,650
656,116,486,486,656,388,386,656
630,105,486,486,630,388,387,630
560,111,486,486,560,388,381,560
619,113,486,486,619,388,380,619
633,129,486,486,633,388,386,633
614,137,486,486,614,388,386,614
620,93,486,486,620,388,385,620
634,133,486,486,634,388,388,634
626,104,486,486,626,388,386,626
668,121,486,486,668,388,387,668
635,123,486,486,635,388,386,635
600,107,486,486,600,388,387,600
627,140,486,486,627,388,388,627
654,123,486,486,654,388,387,654
