Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
2258,60,250,250,2258,250,247,0
1244,34,250,250,1244,250,249,0
3868,45,250,250,3868,250,247,0
1418,34,250,250,1418,250,250,1418
1125,72,250,250,1125,250,248,1125
1627,38,250,250,1627,250,248,1627
1227,43,250,250,1227,250,242,1227
4402,63,250,250,4402,250,247,4402
22495,42,250,237,22495,250,235,22495
1500,32,250,250,1500,250,243,1500
1297,41,250,250,1297,250,249,1297
1737,86,250,250,1737,250,248,1737
1195,172,250,250,1195,250,249,1195
1404,43,250,250,1404,250,249,1404
1468,66,250,250,1468,250,248,1468
1320,56,250,250,1320,250,247,1320
1374,53,250,250,1374,250,246,1374
1180,34,250,250,1180,250,250,1180
1355,46,250,250,1355,250,247,1355
1255,49,250,250,1255,250,247,1255
1392,49,250,250,1392,250,247,1392
1526,41,250,250,1526,250,248,1526
1668,28,250,250,1668,250,249,1668
2668,54,250,250,2668,250,250,2668
1118,71,250,250,1118,250,250,1118
1228,67,250,250,1228,250,247,1228
1233,52,250,250,1233,250,247,1233
1346,38,250,250,1346,250,245,1346
2893,58,250,250,2893,250,248,2893
1222,162,250,250,1222,250,246,1222
