Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
3450,140,1000,1000,3450,1000,998,0
3181,141,1000,1000,3181,1000,999,0
3210,113,1000,1000,3210,1000,996,0
3850,142,1000,1000,3850,1000,999,0
3243,143,1000,1000,3243,1000,996,0
3206,140,1000,1000,3206,1000,997,0
3002,127,1000,1000,3002,1000,998,0
3154,123,1000,1000,3154,1000,1000,3154
3352,119,1000,1000,3352,1000,1000,3352
3184,130,1000,1000,3184,1000,1000,3184
3391,130,1000,1000,3391,1000,999,3391
3427,156,1000,1000,3427,1000,996,3427
3358,116,1000,1000,3358,1000,997,3358
3393,109,1000,1000,3393,1000,998,3393
3461,169,1000,1000,3461,1000,999,3461
3246,309,1000,1000,3246,1000,997,3246
3069,129,1000,1000,3069,1000,997,3069
3251,105,1000,1000,3251,1000,1000,3251
3232,129,1000,1000,3232,1000,998,3232
3693,118,1000,1000,3693,1000,999,3693
3629,151,1000,1000,3629,1000,1000,3629
4074,119,1000,1000,4074,1000,999,4074
3342,111,1000,1000,3342,1000,998,3342
3694,161,1000,1000,3694,1000,1000,3694
3159,108,1000,1000,3159,1000,999,3159
3815,105,1000,1000,3815,1000,997,3815
3151,152,1000,1000,3151,1000,999,3151
3247,120,1000,1000,3247,1000,999,3247
3252,136,1000,1000,3252,1000,998,3252
3166,132,1000,1000,3166,1000,991,3166
