Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
9358,56,2000,2000,9358,1500,1499,0
9484,66,2000,2000,9484,1500,1500,9484
9417,57,2000,2000,9417,1500,1500,9417
10186,52,2000,2000,10186,1500,1497,10186
8745,57,2000,2000,8745,1500,1500,8745
8747,63,2000,2000,8747,1500,1499,8747
8921,109,2000,2000,8921,1500,1487,8921
11589,58,2000,2000,11589,1500,1500,11589
9696,44,2000,2000,9696,1500,1497,9696
9186,80,2000,2000,9186,1500,1498,9186
8684,60,2000,2000,8684,1500,1497,8684
8997,58,2000,2000,8997,1500,1500,8997
8778,57,2000,2000,8778,1500,1494,8778
10002,58,2000,2000,10002,1500,1500,10002
9202,44,2000,2000,9202,1500,1500,9202
8520,63,2000,2000,8520,1500,1495,8520
9147,103,2000,2000,9147,1500,1500,9147
9075,69,2000,2000,9075,1500,1500,9075
9302,54,2000,2000,9302,1500,1499,9302
9218,57,2000,2000,9218,1500,1500,9218
8985,87,2000,2000,8985,1500,1499,8985
8952,81,2000,2000,8952,1500,1497,8952
9145,104,2000,2000,9145,1500,1499,9145
8909,69,2000,2000,8909,1500,1500,8909
9353,64,2000,2000,9353,1500,1500,9353
9114,66,2000,2000,9114,1500,1500,9114
8789,65,2000,2000,8789,1500,1500,8789
9144,46,2000,2000,9144,1500,1497,9144
8852,62,2000,2000,8852,1500,1499,8852
8904,90,2000,2000,8904,1500,1496,8904
