Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
618,123,657,657,618,216,215,0
640,134,657,657,640,216,216,640
593,118,657,657,593,216,215,593
584,116,657,657,584,216,213,584
560,106,657,657,560,216,213,560
638,144,657,657,638,216,216,638
661,116,657,657,661,216,215,661
635,129,657,657,635,216,215,635
625,111,657,657,625,216,215,625
692,103,657,657,692,216,215,692
575,111,657,657,575,216,214,575
629,119,657,657,629,216,214,629
729,118,657,657,729,216,215,729
614,114,657,657,614,216,216,614
629,127,657,657,629,216,216,629
597,123,657,657,597,216,215,597
672,125,657,657,672,216,215,672
631,105,657,657,631,216,212,631
593,100,657,657,593,216,216,593
550,135,657,657,550,216,211,550
559,111,657,657,559,216,210,559
610,98,657,657,610,216,214,610
641,110,657,657,641,216,216,641
615,108,657,657,615,216,216,615
726,114,657,657,726,216,216,726
572,121,657,657,572,216,215,572
618,101,657,657,618,216,213,618
624,93,657,657,624,216,216,624
740,105,657,657,740,216,216,740
656,126,657,657,656,216,216,656
