Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
62545,73,4799,4799,62545,3200,3198,0
66974,71,4799,4799,66974,3200,3199,0
61071,80,4799,4799,61071,3200,3200,61071
95369,59,4799,4799,95369,3200,3193,95369
63582,77,4799,4799,63582,3200,3200,63582
79596,64,4799,4799,79596,3200,3200,79596
64140,58,4799,4799,64140,3200,3200,64140
75291,57,4799,4799,75291,3200,3197,75291
78583,62,4799,4799,78583,3200,3200,78583
112762,84,4799,4799,112762,3200,3200,112762
97375,58,4799,4799,97375,3200,3199,97375
91668,56,4799,4799,91668,3200,3200,91668
66593,103,4799,4799,66593,3200,3198,66593
68952,72,4799,4799,68952,3200,3199,68952
76647,60,4799,4799,76647,3200,3199,76647
68326,69,4799,4799,68326,3200,3198,68326
57474,70,4799,4799,57474,3200,3200,57474
73353,51,4799,4799,73353,3200,3199,73353
200000,66,4799,4773,200000,3200,3163,200000
136480,56,4799,4799,136480,3200,3199,136480
200000,82,4799,4232,200000,3200,2767,200000
72702,55,4799,4799,72702,3200,3198,72702
67710,69,4799,4799,67710,3200,3200,67710
81887,50,4799,4799,81887,3200,3195,81887
81099,76,4799,4799,81099,3200,3200,81099
61736,51,4799,4799,61736,3200,3200,61736
117794,66,4799,4799,117794,3200,3199,117794
76233,146,4799,4799,76233,3200,3197,76233
71849,69,4799,4799,71849,3200,3188,71849
83549,78,4799,4799,83549,3200,3199,83549
