Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
200000,570,11997,6939,0,8001,4596,0
200000,958,11997,7814,0,8001,5208,0
200000,1160,11997,5758,0,8001,3826,0
91681,62,11997,1251,0,8001,822,0
200000,767,11997,7210,0,8001,4705,0
200000,1017,11997,7618,0,8001,5027,0
200000,668,11997,7451,0,8001,4942,0
200000,1102,11997,7328,0,8001,4817,0
88378,21,11997,999,0,8001,695,0
200000,1194,11997,6422,0,8001,4302,0
200000,675,11997,7109,0,8001,4705,0
200000,1690,11997,7526,0,8001,4901,0
200000,1559,11997,7398,0,8001,4957,0
200000,318,11997,7324,0,8001,4808,0
200000,380,11997,7458,0,8001,4972,0
200000,1219,11997,6622,0,8001,4366,0
200000,849,11997,7503,0,8001,4924,0
97460,159,11997,1699,0,8001,1046,0
100436,102,11997,1470,0,8001,952,0
200000,818,11997,7442,0,8001,4927,0
200000,602,11997,7253,0,8001,4850,0
200000,636,11997,4376,0,8001,2963,0
200000,617,11997,6640,0,8001,4427,0
200000,925,11997,7374,0,8001,4968,0
200000,502,11997,7500,0,8001,5068,0
200000,695,11997,7283,0,8001,4743,0
200000,572,11997,6820,0,8001,4564,0
200000,722,11997,7200,0,8001,4917,0
200000,571,11997,7251,0,8001,4897,0
200000,1016,11997,7287,0,8001,4795,0
