Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
50473,7840,9333,9333,50473,4666,4665,0
49357,8442,9333,9333,49357,4666,4664,0
50169,7855,9333,9333,50169,4666,4665,0
49018,8051,9333,9333,49018,4666,4666,49018
49917,7258,9333,9333,49917,4666,4662,49917
49101,8442,9333,9333,49101,4666,4666,49101
51547,6666,9333,9333,51547,4666,4664,51547
48661,6645,9333,9333,48661,4666,4666,48661
51740,7439,9333,9333,51740,4666,4665,51740
50809,8040,9333,9333,50809,4666,4665,50809
49028,8079,9333,9333,49028,4666,4664,49028
47025,7645,9333,9333,47025,4666,4663,47025
47919,7239,9333,9333,47919,4666,4665,47919
48745,8844,9333,9333,48745,4666,4666,48745
50927,8292,9333,9333,50927,4666,4664,50927
52465,8044,9333,9333,52465,4666,4665,52465
49642,5838,9333,9333,49642,4666,4665,49642
48451,7839,9333,9333,48451,4666,4665,48451
50540,9079,9333,9333,50540,4666,4665,50540
50138,7850,9333,9333,50138,4666,4663,50138
51108,8249,9333,9333,51108,4666,4666,51108
48780,7651,9333,9333,48780,4666,4666,48780
48247,5628,9333,9333,48247,4666,4665,48247
49455,7659,9333,9333,49455,4666,4664,49455
52648,9251,9333,9333,52648,4666,4664,52648
50281,7658,9333,9333,50281,4666,4664,50281
51058,7254,9333,9333,51058,4666,4666,51058
49832,9314,9333,9333,49832,4666,4666,49832
49157,7437,9333,9333,49157,4666,4666,49157
48450,6844,9333,9333,48450,4666,4665,48450
